cid,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,prob,intensity,lat,lng,color_r,color_g,color_b,category,airplane,animal,apparel,arcade,armchair,ashcan,awning,bag,ball,bannister,bar,barrel,base,basket,bathtub,bed,bench,bicycle,blanket,blind,boat,book,bookcase,booth,bottle,box,bridge,buffet,building,bulletin,bus,cabinet,canopy,car,case,ceiling,chair,chandelier,chest,clock,coffee,column,computer,conveyer,counter,countertop,cradle,crt,curtain,cushion,desk,dirt,dishwasher,door,earth,escalator,fan,fence,field,fireplace,flag,floor,flower,food,fountain,glass,grandstand,grass,hill,hood,house,hovel,kitchen,lake,lamp,land,light,microwave,minibike,mirror,monitor,mountain,ottoman,oven,painting,palm,path,person,pier,pillow,plant,plate,plaything,pole,pool,poster,pot,radiator,railing,refrigerator,river,road,rock,rug,runway,sand,sconce,screen_door,screen_projection,sculpture,sea,seat,shelf,ship,shower,sidewalk,signboard,sink,sky,skyscraper,sofa,stage,stairs,stairway,step,stool,stove,streetlight,swimming,swivel,table,tank,television,tent,toilet,towel,tower,trade,traffic,tray,tree,truck,van,vase,wall,wardrobe,washer,water,waterfall,windowpane
10248-10249,2,2,4,2,4,5,4,3,5,4,7,4,0.0294757343754854,46,-23.53905582927016,-46.471068396357225,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.376129150390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,27.184677124023438,0.0,0.0,0.0,0.0,31.845474243164062,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.83868408203125,0.0,0.0,6.87103271484375,0.611114501953125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272384643554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.099945068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1773834228515625,0.0,0.0,2.3220062255859375,0.0,0.0,0.1312255859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.1874694824219,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.336517333984375,0.054931640625,0.0,146.42677307128906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3345489501953125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4840850830078125,0.0,85.16082763671875,0.0,0.115203857421875,0.0,1.169586181640625,0.0,0.0,0.0,0.0,0.0
102489-88046,1,0,4,2,1,1,1,0,0,1,2,0,0.02009192625287,13,-23.461169743021788,-46.69401457703757,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,179.1339874267578,0.0,0.0,0.0,0.0,24.031829833984375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,6.827926635742188,3.816986083984375,0.0,0.0,5.567932128906251,0.0,0,0.0,9.860610961914062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0396728515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013580322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.68328857421875,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.758590698242188,0.019073486328125,0.0,86.24916076660156,0.0,0.0,0.0,0.0110626220703125,0.0,0.0,0.0,0.0,0.118255615234375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1539459228515625,0.0,0.018310546875,0.0,0.7080078125,0.0,0.0,0.0,0.0,0.0
10249-10250,1,2,2,1,1,8,4,3,3,1,5,4,0.0294757343754854,35,-23.539199207366167,-46.46995532586676,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003814697265625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,26.459503173828125,0.0,0.0034332275390625,0.0,0.0,3.792572021484375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.978302001953125,0.0,0.0,18.812942504882812,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72216796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.731658935546875,0.0,0.0,3.9329528808593746,0.0,0.0,0.0,0.0,0.0213623046875,0.0,0.0,141.61224365234375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.46923828125,0.849151611328125,0.0,152.5135040283203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5153656005859375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.64056396484375,0.0675201416015625,0.0,0.0,6.877136230468751,0.0,0.0,0.0,0.0,0.0
10258-78861,1,2,1,1,2,1,1,0,1,3,0,2,0.0248988481791438,15,-23.539585169191863,-46.45868266760618,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3589630126953125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,62.56446838378906,0.0,0.0,0.0,0.0,1.390838623046875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00457763671875,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,9.499740600585938,0.0,0.0,12.907791137695312,0.0,0,0.0,0.4169464111328125,0.0,0.0,0.0,0.0,0.0,2.72979736328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1197052001953125,0.0041961669921875,0.2185821533203125,0.0,0.0,0.0247955322265625,0.0,0.0,0.92010498046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.72677612304688,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.182098388671875,0.0396728515625,0.0,135.5663299560547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4913330078125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.62548828125,0.0,0.0057220458984375,0.0,12.202072143554688,0.0,0.0,0.0,0.0,0.0
102625-124397,2,4,3,3,1,4,2,1,1,4,8,5,0.0294757343754854,38,-23.50221488527329,-46.62495849282213,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0171661376953125,1.024627685546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.038909912109375,0,118.4173583984375,0.0,0.0,0.0,0.0,0.8167266845703125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.1045684814453125,0.0,0,0.0011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.2170562744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0034332275390625,0.0,0.0,0.0,0.0,0.0,1.091766357421875,0.0,0.0,3.62396240234375,0.0,0.0,1.80511474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.10667419433594,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.03753662109375,0.4169464111328125,0.0,102.45132446289062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0823974609375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4558563232421875,0.4058837890625,0.0,7.1746826171875,0.0,0.0,0.0,0.7068634033203125,0.0,0.0,0.0,0.0,0.0
102842-23479,2,1,1,2,0,1,0,1,1,1,2,2,0.0247787896906135,14,-23.549877835026766,-46.64826447566557,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000762939453125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,79.56962585449219,0.0,0.0,0.0,0.0,5.15289306640625,0.0,1.9336700439453125,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,5.7331085205078125,0.0,0.0,8.437728881835938,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019073486328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165557861328125,0.0,0.0,0.110626220703125,0.0,0.0,3.0384063720703125,0.0,0.0,0.0,0.0,1.3080596923828125,0.0,0.0,112.37716674804688,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25724792480469,1.248931884765625,0.0,32.080841064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057220458984375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.214385986328125,0.0,0.0,106.75048828125,0.0,0.038909912109375,0.0,10.573959350585938,0.0,0.0,0.0,0.0,0.0
103617-103618,2,0,4,0,2,1,1,0,0,0,0,0,0.0122780432512664,10,-23.509774371109927,-46.72781989985416,4, 200, 3,tree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,49.38316345214844,0.0,0.0,0.0,0.0,0.0011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.02288818359375,3.9535522460937496,0.0,0.0,6.59027099609375,0.0,0,0.0,0.0598907470703125,0.0,0.0,0.0,0.0,0.0,0.0186920166015625,0.0,0.0,1.2996673583984375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0406494140625,0.0,0.0,1.4163970947265625,0.0,0.0,0.0,0.0,0.0476837158203125,0.0,0.0,111.0198974609375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.028076171875,0.0453948974609375,0.0,72.70050048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0743865966796875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.52059936523438,0.0,0.0,0.0,4.7771453857421875,0.0,0.0,0.0,0.0,0.0
103751-103748,2,0,0,0,1,3,2,0,1,1,0,2,0.0170941299476571,12,-23.5813149483627,-46.46168463182548,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.2040863037109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.7877349853515625,0.000762939453125,0.0,0.0,0.0,35.69984436035156,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4322052001953125,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,8.95538330078125,0.0,0.0,0.011444091796875,0.0,0,0.0,0.05340576171875,0.0,0.0,0.0,0.0,0.0,22.390365600585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53961181640625,0.077056884765625,0.0,0.0,0.3864288330078125,0.0,0.0,1.6445159912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.27964782714844,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,1.72882080078125,0.0560760498046875,0.0,129.25987243652344,0.0,0.0,0.0,0.041961669921875,0.0,0.0,0.0,0.0,1.111602783203125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.288818359375,0.0,0.0,0.0,0.0370025634765625,0.0,0.0,0.0,0.0,0.0
104024-37669,1,1,3,0,3,0,1,1,3,3,2,1,0.0243297159548891,19,-23.754306990944457,-46.68811092739615,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0049591064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0034332275390625,0,52.09541320800781,0.0,3.4671783447265625,0.0,0.0,2.6210784912109375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,2.30865478515625,0.0,0.0,0.0720977783203125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5527191162109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2140045166015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12054443359375,0.0,0.0,13.883209228515625,0.0,0.0,2.043914794921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0919189453125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.420440673828125,0.493621826171875,0.0,90.20767211914062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5687713623046875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.34852600097656,0.0,0.307464599609375,0.0,2.17437744140625,0.0,0.0,0.0,0.0,0.0
105155-105136,0,0,1,4,2,1,0,0,1,1,1,0,0.0180051080972693,11,-23.65831542928325,-46.74234295282688,6, 230, 230,sky,0.0,0.022125244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049591064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011444091796875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.958251953125,0,22.664260864257812,0.0,0.0,0.0,0.0,0.5161285400390625,0.0,0.0,0.1483917236328125,0.0,0.0,0.0,0,0.926971435546875,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,28.315353393554684,0.0,0.0,6.674957275390625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5369415283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592041015625,0.0,0.0,24.2889404296875,0.0,0.0,4.180145263671875,0.0,0.0,0.0,0.0,0.09002685546875,0.0,0.0,99.24697875976562,0.0537872314453125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.561431884765625,0.86822509765625,0.0,124.81536865234375,0.0,0.0,0.0,0.1705169677734375,0.0,0.0,0.0,0.0,0.8274078369140625,0.0,0.0,0.0274658203125,0.0,0,0.0,0.0,0.0,0.0,1.346588134765625,1.383209228515625,0.0,49.15962219238281,0.0019073486328125,0.0110626220703125,0.0,9.605789184570312,0.0,0.0,0.0,0.0,0.0
10592-18422,0,0,0,1,2,1,1,1,0,1,1,2,0.0195145457355101,10,-23.519100642368205,-46.7017501856029,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0606536865234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0026702880859375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.83465576171875,0,86.06758117675781,0.0,0.0,0.0,0.0,27.960968017578125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0274658203125,1.2523651123046875,0.0,0.0,8.018112182617188,0.0,0,0.0,0.119781494140625,0.0,0.0,0.0,0.0,0.0,0.057220458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064849853515625,0.0,1.3782501220703125,0.0,0.0,6.34307861328125,0.0,0.0,4.4921875,0.0,0.0,0.0,0.0,3.6144256591796875,0.0,0.0,96.9207763671875,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.61479187011719,0.281524658203125,0.0,128.7799835205078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152587890625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.000762939453125,0.0,1.851654052734375,0.0,0.0,0.0,12.1002197265625,0.0,0.0,0.0,0.0,0.0034332275390625
105926-4275,1,0,1,1,1,1,0,0,2,1,1,1,0.0229650816844941,10,-23.675750049186547,-46.74945780446839,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01068115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.232879638671875,0,30.69610595703125,0.0,5.3730010986328125,0.0,0.0,6.9065093994140625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.02593994140625,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.82855224609375,0.0,0.0,12.928009033203125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265350341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0003814697265625,0.0,0.0,0.0,6.7134857177734375,0.0,0.6359100341796875,0.0,0.0,0.3849029541015625,0.0,0.0,2.6824951171875,0.0,0.0,0.0003814697265625,0.0,1.5567779541015625,0.0,0.0,138.95797729492188,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.444366455078125,0.3726959228515625,0.0,122.10350036621094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6496429443359375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.937606811523438,0.0,0.0,0.0,12.531661987304688,0.0,0.0,0.0,0.0,0.0
10614-10615,4,4,4,2,0,2,1,0,0,0,0,1,0.0172288520683744,18,-23.517643999865165,-46.70327709326135,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.0,1.920318603515625,0.0,0.0,0.0,0.0,0.0,0.5645751953125,0.0,0.0,0.0,0.0,0.0652313232421875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,82.06443786621094,0.0,4.7817230224609375,0.0,0.0,10.908126831054688,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.36871337890625,0.0,0.0,1.17340087890625,0.0,0,0.0,0.0003814697265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7760467529296875,0.0,0.0,0.0293731689453125,0.0,0.0,5.40771484375,0.0,0.0,0.0,0.0,0.0518798828125,0.0,0.0,118.84002685546875,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.296646118164062,0.769805908203125,0.0,119.77958679199219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1508941650390625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0003814697265625,1.1016845703125,0.0,0.0,2.50244140625,0.0,0.000762939453125,0.0,21.445846557617188,0.0,0.0,0.0,0.0,0.0
10698-7188,2,0,1,1,2,0,1,1,0,1,1,0,0.0195649519711526,10,-23.613567696484303,-46.47592739811718,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032806396484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026702880859375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.3652801513671875,0,140.17715454101562,0.0,0.0,0.0,0.0,20.045852661132812,0.0,3.105926513671875,0.0,0.0,0.0,0.0,0,0.2197265625,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0148773193359375,0.0152587890625,0.0,0.0,8.988571166992188,0.0,0,0.0,0.408172607421875,0.0,0.0,0.0,0.0,0.0,0.06256103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1300811767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.618743896484375,0.0,0.0,0.0766754150390625,0.0,0.0,0.606536865234375,0.0,0.0,0.0,0.0,0.3421783447265625,0.0,0.0,106.75697326660156,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0217437744140625,0.0782012939453125,0.0,0.0,22.771835327148438,0.032806396484375,0.0,78.16123962402344,0.0,0.0,0.0,0.7110595703125,0.037384033203125,0.0,0.0,0.0,0.6435394287109375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5041351318359375,0.8853912353515625,9.38606262207031,0.0,2.77252197265625,0.0,0.0,0.0,0.0,0.0
107124-107126,0,0,1,2,3,2,1,0,0,2,2,7,0.0201267523793139,20,-23.70200511855299,-46.791291382646506,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0087738037109375,1.7261505126953125,0.0072479248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06561279296875,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,88.89312744140625,0.0,0.0,0.0,0.0,5.7178497314453125,0.0,0.0,0.495147705078125,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.01373291015625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003814697265625,0,0.102996826171875,0.0,0.0,1.194000244140625,0.0,0.0,0.0,0.0,0.0,2.1663665771484375,0.0,0.0,0.0736236572265625,0.0,0.0,1.0974884033203125,0.0,0.0728607177734375,0.0,0.0,0.0,0.0,0.0,142.5800323486328,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.256805419921875,1.3324737548828125,0.0,122.95112609863281,0.0,0.0,0.0,0.4100799560546875,0.142669677734375,0.0,0.0,0.0,0.2307891845703125,0.0,0.0,0.005340576171875,0.0,0,0.0,0.0,0.0,0.0,1.04217529296875,0.0,0.0,9.38720703125,0.0,0.0217437744140625,0.0,0.0041961669921875,0.0,0.0,0.0,0.0,0.0
107126-125910,3,0,1,4,3,3,0,0,0,0,0,0,0.012959902147958,14,-23.70179626855299,-46.79107108264651,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.0,0.9975433349609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052642822265625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,112.79449462890625,0.0,0.0,0.0,0.0,3.6712646484375,0.0,0.0,0.3551483154296875,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0030517578125,0,0.0,1.7917633056640625,0.0,0.0,0.7312774658203125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1041412353515625,0.24566650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0392913818359375,0.0,0.0,0.0,0.0,0.0,3.363800048828125,0.0,0.0,0.57830810546875,0.0,0.0,6.7531585693359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.30982971191406,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.813949584960938,1.6185760498046875,0.0,121.54579162597656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2288818359375,0.0,0.0,0.45013427734375,0.0,0,0.0,0.0,0.0,0.0,0.006103515625,0.0,0.0,2.0198822021484375,0.157928466796875,0.0,0.0,9.36737060546875,0.0,0.0,0.0,0.0,0.0
107136-107357,0,0,2,2,1,4,1,2,1,3,1,3,0.024439693196291,20,-23.702701716688,-46.78319934768366,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.02288818359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0640869140625,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.16326904296875,0.0,0,31.784439086914062,0.0,0.006103515625,0.0,0.0,18.267822265625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.3337860107421875,22.362518310546875,0.0,0.0,7.0037841796875,0.0,0,0.0,2.672958374023437,0.0,0.0,0.0,0.0,0.0,1.2424468994140625,0.0911712646484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7578125,0.362396240234375,0.0,0.0,1.956939697265625,0.0,0.0,4.4437408447265625,0.0,0.0,0.01373291015625,0.0,0.228118896484375,0.0,0.0,116.87202453613281,0.286102294921875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.588027954101562,0.037384033203125,0.0,144.4446563720703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174713134765625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.866226196289062,0.0,0.133514404296875,0.0,14.8193359375,0.0,0.0,0.0,0.0,0.0
107192-104501,0,3,2,1,0,2,2,0,0,1,0,2,0.0173635741890916,13,-23.682830660017267,-46.79182623000368,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0774383544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,78.05213928222656,0.0,0.0,0.0,0.0,0.03814697265625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.04425048828125,0,0,0.0,0.0,0.0,0,0.0,0,1.7322540283203125,1.349639892578125,0.0,0.0,0.014495849609375,0.0,0,0.0,0.0030517578125,0.0,0.0,0.0,0.0,0.0,0.019073486328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.578521728515625,0.0,0.0,0.0,0.0,2.7935028076171875,0.0,0.0,0.9937286376953125,0.0,0.0,0.0396728515625,0.0,0.0,0.0,0.0,83.92486572265625,0.01220703125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.641693115234375,0.0,0.0,75.982666015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1644134521484375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.78480529785156,0.0,0.0,0.0,68.68438720703125,0.0,0.0,0.0690460205078125,0.0,0.0
